document_order,depth,node_type,node_id,original_id,node_title,source_path,level_1_type,level_1_id,level_1_title,level_2_type,level_2_id,level_2_title,level_3_type,level_3_id,level_3_title,level_4_type,level_4_id,level_4_title,level_5_type,level_5_id,level_5_title,level_6_type,level_6_id,level_6_title,level_7_type,level_7_id,level_7_title
604,6,introduction,ORCCAG5Mt4cV1VL,,Introduction,section-square-and-nth-root-properties.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCA10XQrOxL8L,Square and nth Root Properties,subsection,ORCCAdvVUiwJLcX,Radical Properties and Exponent Properties,introduction,ORCCAG5Mt4cV1VL,Introduction,,,
605,6,introduction,ORCCAlgfgmic7KD,,Introduction,section-square-and-nth-root-properties.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCA10XQrOxL8L,Square and nth Root Properties,subsection,ORCCAdvVUiwJLcX,Radical Properties and Exponent Properties,introduction,ORCCAlgfgmic7KD,Introduction,,,
606,5,subsection,ORCCA4zfwUkEcZz,,Multiplying Square Root Expressions,section-square-and-nth-root-properties.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCA10XQrOxL8L,Square and nth Root Properties,subsection,ORCCA4zfwUkEcZz,Multiplying Square Root Expressions,,,,,,
607,5,subsection,ORCCAadiyG3myvh,,Adding and Subtracting Square Root Expressions,section-square-and-nth-root-properties.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCA10XQrOxL8L,Square and nth Root Properties,subsection,ORCCAadiyG3myvh,Adding and Subtracting Square Root Expressions,,,,,,
608,5,subsection,ORCCAvDMcAjfrkz,subsection-distributing-with-square-roots,Distributing with Square Roots,section-square-and-nth-root-properties.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCA10XQrOxL8L,Square and nth Root Properties,subsection,ORCCAvDMcAjfrkz,Distributing with Square Roots,,,,,,
609,5,exercises,ORCCAog8ACY9A8L,,,section-square-and-nth-root-properties.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCA10XQrOxL8L,Square and nth Root Properties,exercises,ORCCAog8ACY9A8L,,,,,,,
610,6,introduction,ORCCA6QgaJjhY9h,,Introduction,section-square-and-nth-root-properties.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCA10XQrOxL8L,Square and nth Root Properties,exercises,ORCCAog8ACY9A8L,,introduction,ORCCA6QgaJjhY9h,Introduction,,,
611,6,introduction,ORCCAMxxwIXC9vX,,Introduction,section-square-and-nth-root-properties.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCA10XQrOxL8L,Square and nth Root Properties,exercises,ORCCAog8ACY9A8L,,introduction,ORCCAMxxwIXC9vX,Introduction,,,
612,6,introduction,ORCCAFLg6BV9D2d,,Introduction,section-square-and-nth-root-properties.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCA10XQrOxL8L,Square and nth Root Properties,exercises,ORCCAog8ACY9A8L,,introduction,ORCCAFLg6BV9D2d,Introduction,,,
613,6,introduction,ORCCAV4onpibyI2,,Introduction,section-square-and-nth-root-properties.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCA10XQrOxL8L,Square and nth Root Properties,exercises,ORCCAog8ACY9A8L,,introduction,ORCCAV4onpibyI2,Introduction,,,
614,6,introduction,ORCCAiWpbYBjfOV,,Introduction,section-square-and-nth-root-properties.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCA10XQrOxL8L,Square and nth Root Properties,exercises,ORCCAog8ACY9A8L,,introduction,ORCCAiWpbYBjfOV,Introduction,,,
615,6,introduction,ORCCA2xPzIR4bdk,,Introduction,section-square-and-nth-root-properties.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCA10XQrOxL8L,Square and nth Root Properties,exercises,ORCCAog8ACY9A8L,,introduction,ORCCA2xPzIR4bdk,Introduction,,,
616,6,introduction,ORCCApv8ulg89fP,,Introduction,section-square-and-nth-root-properties.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCA10XQrOxL8L,Square and nth Root Properties,exercises,ORCCAog8ACY9A8L,,introduction,ORCCApv8ulg89fP,Introduction,,,
617,4,section,ORCCAzUEeV8GkSJ,section-rationalizing-the-denominator,Rationalizing the Denominator,section-rationalizing-the-denominator.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAzUEeV8GkSJ,Rationalizing the Denominator,,,,,,,,,
618,5,introduction,ORCCAUXxUN2AfjA,,Introduction,section-rationalizing-the-denominator.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAzUEeV8GkSJ,Rationalizing the Denominator,introduction,ORCCAUXxUN2AfjA,Introduction,,,,,,
619,5,subsection,ORCCAOGb9Cri0nF,,Rationalizing the Denominator,section-rationalizing-the-denominator.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAzUEeV8GkSJ,Rationalizing the Denominator,subsection,ORCCAOGb9Cri0nF,Rationalizing the Denominator,,,,,,
620,5,subsection,ORCCA2gZjyu5SK1,,Rationalize the Denominator Using the Difference of Squares Formula,section-rationalizing-the-denominator.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAzUEeV8GkSJ,Rationalizing the Denominator,subsection,ORCCA2gZjyu5SK1,Rationalize the Denominator Using the Difference of Squares Formula,,,,,,
621,5,exercises,ORCCARnwGKT6Foi,,,section-rationalizing-the-denominator.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAzUEeV8GkSJ,Rationalizing the Denominator,exercises,ORCCARnwGKT6Foi,,,,,,,
622,6,introduction,ORCCAT6FfRRHrae,,Introduction,section-rationalizing-the-denominator.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAzUEeV8GkSJ,Rationalizing the Denominator,exercises,ORCCARnwGKT6Foi,,introduction,ORCCAT6FfRRHrae,Introduction,,,
623,4,section,ORCCAmMlvXWFbJq,section-radical-expressions-and-rational-exponents,Radical Expressions and Rational Exponents,section-radical-expressions-and-rational-exponents.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAmMlvXWFbJq,Radical Expressions and Rational Exponents,,,,,,,,,
624,5,introduction,ORCCAqfJ0rLeW8F,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAmMlvXWFbJq,Radical Expressions and Rational Exponents,introduction,ORCCAqfJ0rLeW8F,Introduction,,,,,,
625,5,subsection,ORCCAufrBje9kB1,,Radical Expressions and Rational Exponents,section-radical-expressions-and-rational-exponents.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAmMlvXWFbJq,Radical Expressions and Rational Exponents,subsection,ORCCAufrBje9kB1,Radical Expressions and Rational Exponents,,,,,,
626,5,subsection,ORCCA0uESDDdKfo,,More Expressions with Rational Exponents,section-radical-expressions-and-rational-exponents.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAmMlvXWFbJq,Radical Expressions and Rational Exponents,subsection,ORCCA0uESDDdKfo,More Expressions with Rational Exponents,,,,,,
627,5,exercises,ORCCA30BRg33Xwp,,,section-radical-expressions-and-rational-exponents.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAmMlvXWFbJq,Radical Expressions and Rational Exponents,exercises,ORCCA30BRg33Xwp,,,,,,,
628,6,introduction,ORCCAchueGd8apR,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAmMlvXWFbJq,Radical Expressions and Rational Exponents,exercises,ORCCA30BRg33Xwp,,introduction,ORCCAchueGd8apR,Introduction,,,
629,6,introduction,ORCCAr46rxD9BxJ,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAmMlvXWFbJq,Radical Expressions and Rational Exponents,exercises,ORCCA30BRg33Xwp,,introduction,ORCCAr46rxD9BxJ,Introduction,,,
630,6,introduction,ORCCABzSaLbAIrv,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAmMlvXWFbJq,Radical Expressions and Rational Exponents,exercises,ORCCA30BRg33Xwp,,introduction,ORCCABzSaLbAIrv,Introduction,,,
631,6,introduction,ORCCAQH1qtqtJhk,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAmMlvXWFbJq,Radical Expressions and Rational Exponents,exercises,ORCCA30BRg33Xwp,,introduction,ORCCAQH1qtqtJhk,Introduction,,,
632,6,introduction,ORCCAd8xoIE6uVt,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAmMlvXWFbJq,Radical Expressions and Rational Exponents,exercises,ORCCA30BRg33Xwp,,introduction,ORCCAd8xoIE6uVt,Introduction,,,
633,6,introduction,ORCCAc3xklWzmr0,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAmMlvXWFbJq,Radical Expressions and Rational Exponents,exercises,ORCCA30BRg33Xwp,,introduction,ORCCAc3xklWzmr0,Introduction,,,
634,6,introduction,ORCCAHPd7e4baAd,,Introduction,section-radical-expressions-and-rational-exponents.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAmMlvXWFbJq,Radical Expressions and Rational Exponents,exercises,ORCCA30BRg33Xwp,,introduction,ORCCAHPd7e4baAd,Introduction,,,
635,4,section,ORCCAnCg9kNz60O,section-solving-radical-equations,Solving Radical Equations,section-solving-radical-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAnCg9kNz60O,Solving Radical Equations,,,,,,,,,
636,5,introduction,ORCCA5L5GvMRi0k,,Introduction,section-solving-radical-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAnCg9kNz60O,Solving Radical Equations,introduction,ORCCA5L5GvMRi0k,Introduction,,,,,,
637,5,subsection,ORCCAL6SqDUZXZl,,Solving Radical Equations,section-solving-radical-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAnCg9kNz60O,Solving Radical Equations,subsection,ORCCAL6SqDUZXZl,Solving Radical Equations,,,,,,
638,5,subsection,ORCCAAfjOwp5tNN,,Solving a Radical Equation with More Than One Variable,section-solving-radical-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAnCg9kNz60O,Solving Radical Equations,subsection,ORCCAAfjOwp5tNN,Solving a Radical Equation with More Than One Variable,,,,,,
639,5,exercises,ORCCA9xKkboTLqx,,,section-solving-radical-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAnCg9kNz60O,Solving Radical Equations,exercises,ORCCA9xKkboTLqx,,,,,,,
640,6,introduction,ORCCATVwGezAs7y,,Introduction,section-solving-radical-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAnCg9kNz60O,Solving Radical Equations,exercises,ORCCA9xKkboTLqx,,introduction,ORCCATVwGezAs7y,Introduction,,,
641,6,introduction,ORCCAuntPusq1EZ,,Introduction,section-solving-radical-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAnCg9kNz60O,Solving Radical Equations,exercises,ORCCA9xKkboTLqx,,introduction,ORCCAuntPusq1EZ,Introduction,,,
642,4,section,ORCCAV1vm5d5g3q,review-radical-expressions-and-equations,Radical Expressions and Equations Chapter Review,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,,,,,,,,,
643,5,introduction,ORCCAmo8sL8Cid1,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,introduction,ORCCAmo8sL8Cid1,Introduction,,,,,,
644,5,introduction,ORCCAO5LuZNIgyf,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,introduction,ORCCAO5LuZNIgyf,Introduction,,,,,,
645,5,introduction,ORCCAXdxzJRsWxw,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,introduction,ORCCAXdxzJRsWxw,Introduction,,,,,,
646,5,introduction,ORCCAEeti9533i7,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,introduction,ORCCAEeti9533i7,Introduction,,,,,,
647,5,introduction,ORCCA5nX9C6M4oN,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,introduction,ORCCA5nX9C6M4oN,Introduction,,,,,,
648,5,introduction,ORCCAxA8zteq208,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,introduction,ORCCAxA8zteq208,Introduction,,,,,,
649,5,exercises,ORCCAAwlIfbkq6v,,Review Exercises for,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,exercises,ORCCAAwlIfbkq6v,Review Exercises for,,,,,,
650,6,introduction,ORCCAypkhiX6GNf,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,exercises,ORCCAAwlIfbkq6v,Review Exercises for,introduction,ORCCAypkhiX6GNf,Introduction,,,
651,6,introduction,ORCCAGihR8Gaiu2,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,exercises,ORCCAAwlIfbkq6v,Review Exercises for,introduction,ORCCAGihR8Gaiu2,Introduction,,,
652,6,introduction,ORCCA3tbKnkuPeP,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,exercises,ORCCAAwlIfbkq6v,Review Exercises for,introduction,ORCCA3tbKnkuPeP,Introduction,,,
653,6,introduction,ORCCAFB6LUVzRSB,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,exercises,ORCCAAwlIfbkq6v,Review Exercises for,introduction,ORCCAFB6LUVzRSB,Introduction,,,
654,6,introduction,ORCCALgGKWI1JLk,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,exercises,ORCCAAwlIfbkq6v,Review Exercises for,introduction,ORCCALgGKWI1JLk,Introduction,,,
655,6,introduction,ORCCAVIb4C9A3Mk,,Introduction,review-radical-expressions-and-equations.ptx,book,ORCCARkvKXFEUIT,Open Resources for Community College Algebra,part,ORCCAI3AbGjF0Nb,Preparation for STEM,chapter,ORCCAHnAxRUzLO7,Radical Expressions and Equations,section,ORCCAV1vm5d5g3q,Radical Expressions and Equations Chapter Review,exercises,ORCCAAwlIfbkq6v,Review Exercises for,introduction,ORCCAVIb4C9A3Mk,Introduction,,,
